!  STARS, BROWN DWARFS, AND GAS GIANT PLANETS COLORS
!  
!  E(B-V) =     0.000
!     A_V =     0.000
!
!  "MAGNITUDES" m AT THE STELLAR SURFACE
!  (distance modulus factor not included)
!
!  ABSOLUTE MAGNITUDES: M_m = m - 5logR(pc) + 5
!
! Type of calibration used: AB
!
! Unless mentioned otherwise below, we calculate:
! Pogson magnitudes resulting from photon count integration (caracteristic of CCDs)
!
! Note that absolute magnitudes are calculated from the model atmosphere fluxes as Pogson magnitudes, while observed SDSS photometry is provided as Asinh magnitudes.
! To obtain apparent magnitudes at a distance from the isochrones, the absolute magnitudes have to be converted to flux ratios,
! scaled to the distance and converted back as Asinh magnitudes, e.g. for a distance modulus D= 0.2 log10(d/10 pc) compute f/f0= 10**(-0.4*(M+D))
! m= -2.5/ln(10) * [asinh([f/f0]/[2b]) + ln(b)] where b is the appropriate asinh softening parameter (cf. table at
! http://www.sdss.org/dr12/algorithms/magnitudes/#asinh), i.e.
! b(u)= 1.4e-10, b(g)= 0.9e-10, b(r)= 1.2e-10, b(i)= 1.8e-10, b(z)= 7.4e-10
!
!  SDSS with airmass=1.3 filter system (Doi et al. 2010) filter system
!
!        Teff    Logg   [M/H]   [a/H]             u           g           r           i           z          u1          u2          u3          u4          u5          u6          g1          g2          g3          g4          g5          g6          r1          r2          r3          r4          r5          r6          i1          i2          i3          i4          i5          i6          z1          z2          z3          z4          z5          z6
      6400.00    5.50    0.00    0.00       -37.701     -38.700     -39.033     -39.083     -39.045     -37.700     -37.694     -37.708     -37.704     -37.696     -37.706     -38.697     -38.693     -38.703     -38.702     -38.702     -38.702     -39.034     -39.033     -39.032     -39.033     -39.033     -39.033     -39.083     -39.083     -39.083     -39.083     -39.083     -39.083     -39.046     -39.045     -39.045     -39.045     -39.045     -39.046
      6500.00    2.50    0.00    0.00       -37.582     -38.874     -39.100     -39.105     -39.067     -37.584     -37.560     -37.603     -37.594     -37.562     -37.595     -38.872     -38.868     -38.876     -38.875     -38.876     -38.876     -39.101     -39.101     -39.100     -39.101     -39.101     -39.101     -39.105     -39.105     -39.105     -39.105     -39.105     -39.105     -39.067     -39.068     -39.068     -39.068     -39.067     -39.067
      6500.00    3.00    0.00    0.00       -37.637     -38.856     -39.100     -39.114     -39.071     -37.638     -37.618     -37.654     -37.647     -37.620     -37.648     -38.854     -38.851     -38.858     -38.858     -38.858     -38.858     -39.101     -39.100     -39.099     -39.100     -39.100     -39.100     -39.114     -39.114     -39.114     -39.114     -39.114     -39.114     -39.070     -39.071     -39.071     -39.071     -39.071     -39.070
      6500.00    3.50    0.00    0.00       -37.686     -38.836     -39.095     -39.116     -39.071     -37.687     -37.670     -37.701     -37.694     -37.672     -37.696     -38.834     -38.831     -38.839     -38.838     -38.838     -38.838     -39.096     -39.095     -39.094     -39.095     -39.095     -39.095     -39.117     -39.116     -39.116     -39.117     -39.117     -39.117     -39.071     -39.071     -39.071     -39.071     -39.071     -39.071
      6500.00    4.00    0.00    0.00       -37.739     -38.822     -39.094     -39.121     -39.075     -37.739     -37.726     -37.751     -37.745     -37.727     -37.747     -38.820     -38.816     -38.825     -38.824     -38.824     -38.824     -39.094     -39.094     -39.093     -39.094     -39.094     -39.094     -39.121     -39.121     -39.121     -39.121     -39.121     -39.121     -39.075     -39.075     -39.075     -39.075     -39.075     -39.075
      6500.00    4.50    0.00    0.00       -37.782     -38.804     -39.091     -39.125     -39.080     -37.782     -37.772     -37.792     -37.788     -37.773     -37.789     -38.802     -38.798     -38.807     -38.806     -38.806     -38.806     -39.091     -39.091     -39.089     -39.091     -39.091     -39.091     -39.125     -39.125     -39.125     -39.125     -39.125     -39.125     -39.080     -39.079     -39.080     -39.080     -39.080     -39.080
      6500.00    5.00    0.00    0.00       -37.806     -38.792     -39.091     -39.129     -39.084     -37.806     -37.798     -37.815     -37.811     -37.800     -37.812     -38.790     -38.786     -38.795     -38.794     -38.794     -38.795     -39.092     -39.092     -39.090     -39.092     -39.091     -39.092     -39.129     -39.129     -39.129     -39.129     -39.129     -39.129     -39.085     -39.084     -39.084     -39.084     -39.085     -39.085
      6500.00    5.50    0.00    0.00       -37.818     -38.785     -39.095     -39.135     -39.091     -37.817     -37.811     -37.825     -37.821     -37.812     -37.823     -38.782     -38.778     -38.788     -38.787     -38.787     -38.787     -39.096     -39.096     -39.094     -39.096     -39.095     -39.096     -39.136     -39.136     -39.135     -39.136     -39.136     -39.136     -39.092     -39.090     -39.091     -39.091     -39.091     -39.091
      6600.00    2.50    0.00    0.00       -37.652     -38.958     -39.164     -39.155     -39.109     -37.654     -37.628     -37.672     -37.664     -37.631     -37.664     -38.956     -38.953     -38.960     -38.960     -38.960     -38.960     -39.164     -39.164     -39.163     -39.164     -39.164     -39.164     -39.155     -39.155     -39.155     -39.155     -39.155     -39.155     -39.108     -39.110     -39.109     -39.109     -39.109     -39.108
      6600.00    3.00    0.00    0.00       -37.728     -38.947     -39.165     -39.166     -39.115     -37.729     -37.708     -37.745     -37.738     -37.709     -37.739     -38.945     -38.942     -38.950     -38.949     -38.949     -38.949     -39.165     -39.165     -39.164     -39.165     -39.165     -39.165     -39.166     -39.166     -39.166     -39.166     -39.166     -39.166     -39.115     -39.116     -39.116     -39.116     -39.115     -39.115
      6600.00    3.50    0.00    0.00       -37.784     -38.929     -39.161     -39.170     -39.117     -37.785     -37.768     -37.799     -37.793     -37.769     -37.794     -38.927     -38.924     -38.932     -38.931     -38.931     -38.931     -39.161     -39.161     -39.160     -39.161     -39.161     -39.161     -39.170     -39.170     -39.170     -39.170     -39.170     -39.170     -39.117     -39.117     -39.117     -39.118     -39.117     -39.117
      6600.00    4.00    0.00    0.00       -37.835     -38.910     -39.157     -39.174     -39.120     -37.835     -37.822     -37.847     -37.842     -37.823     -37.843     -38.908     -38.905     -38.913     -38.912     -38.912     -38.912     -39.158     -39.157     -39.156     -39.157     -39.157     -39.157     -39.174     -39.174     -39.174     -39.174     -39.174     -39.174     -39.120     -39.120     -39.120     -39.120     -39.120     -39.120
      6600.00    4.50    0.00    0.00       -37.880     -38.889     -39.153     -39.177     -39.124     -37.880     -37.869     -37.890     -37.885     -37.871     -37.887     -38.887     -38.884     -38.892     -38.891     -38.891     -38.892     -39.153     -39.153     -39.152     -39.153     -39.153     -39.153     -39.177     -39.177     -39.177     -39.177     -39.177     -39.177     -39.125     -39.123     -39.124     -39.124     -39.124     -39.124
      6600.00    5.00    0.00    0.00       -37.911     -38.876     -39.152     -39.180     -39.129     -37.910     -37.903     -37.919     -37.915     -37.904     -37.917     -38.873     -38.870     -38.878     -38.878     -38.878     -38.878     -39.153     -39.153     -39.151     -39.153     -39.152     -39.152     -39.181     -39.180     -39.180     -39.181     -39.181     -39.181     -39.129     -39.128     -39.129     -39.128     -39.129     -39.129
      6600.00    5.50    0.00    0.00       -37.928     -38.867     -39.156     -39.187     -39.135     -37.928     -37.922     -37.935     -37.932     -37.923     -37.934     -38.865     -38.861     -38.870     -38.869     -38.869     -38.870     -39.156     -39.156     -39.155     -39.156     -39.156     -39.156     -39.187     -39.187     -39.187     -39.187     -39.187     -39.187     -39.136     -39.134     -39.135     -39.135     -39.136     -39.136
      6700.00    2.50    0.00    0.00       -37.712     -39.043     -39.232     -39.210     -39.156     -37.714     -37.687     -37.733     -37.724     -37.689     -37.724     -39.041     -39.038     -39.045     -39.045     -39.045     -39.045     -39.232     -39.232     -39.231     -39.232     -39.232     -39.232     -39.210     -39.210     -39.210     -39.210     -39.210     -39.210     -39.156     -39.157     -39.157     -39.157     -39.156     -39.156
      6700.00    3.00    0.00    0.00       -37.816     -39.037     -39.228     -39.216     -39.159     -37.818     -37.795     -37.834     -37.827     -37.797     -37.827     -39.035     -39.032     -39.039     -39.039     -39.039     -39.039     -39.228     -39.228     -39.228     -39.228     -39.228     -39.228     -39.216     -39.216     -39.216     -39.216     -39.216     -39.216     -39.158     -39.159     -39.159     -39.159     -39.159     -39.158
      6700.00    3.50    0.00    0.00       -37.872     -39.014     -39.225     -39.223     -39.163     -37.873     -37.855     -37.888     -37.881     -37.857     -37.882     -39.012     -39.009     -39.017     -39.016     -39.016     -39.016     -39.225     -39.225     -39.224     -39.225     -39.225     -39.225     -39.223     -39.223     -39.223     -39.223     -39.223     -39.223     -39.163     -39.163     -39.163     -39.163     -39.163     -39.163
      6700.00    4.00    0.00    0.00       -37.921     -38.994     -39.219     -39.224     -39.162     -37.922     -37.908     -37.934     -37.928     -37.909     -37.930     -38.992     -38.989     -38.996     -38.996     -38.996     -38.996     -39.219     -39.219     -39.218     -39.219     -39.219     -39.219     -39.224     -39.224     -39.224     -39.224     -39.224     -39.224     -39.163     -39.162     -39.162     -39.162     -39.162     -39.162
      6700.00    4.50    0.00    0.00       -37.969     -38.973     -39.213     -39.226     -39.165     -37.969     -37.958     -37.979     -37.975     -37.960     -37.976     -38.971     -38.967     -38.976     -38.975     -38.975     -38.975     -39.213     -39.213     -39.212     -39.213     -39.213     -39.213     -39.226     -39.226     -39.226     -39.226     -39.226     -39.226     -39.166     -39.164     -39.165     -39.165     -39.165     -39.166
      6700.00    5.00    0.00    0.00       -38.007     -38.956     -39.212     -39.231     -39.171     -38.007     -37.999     -38.015     -38.011     -38.000     -38.013     -38.954     -38.951     -38.959     -38.958     -38.958     -38.959     -39.212     -39.212     -39.211     -39.212     -39.212     -39.212     -39.231     -39.231     -39.231     -39.231     -39.231     -39.231     -39.172     -39.170     -39.171     -39.171     -39.172     -39.172
      6700.00    5.50    0.00    0.00       -38.032     -38.947     -39.214     -39.236     -39.178     -38.031     -38.025     -38.039     -38.035     -38.026     -38.037     -38.944     -38.941     -38.950     -38.949     -38.949     -38.949     -39.215     -39.214     -39.213     -39.214     -39.214     -39.214     -39.237     -39.236     -39.236     -39.237     -39.236     -39.237     -39.179     -39.177     -39.178     -39.178     -39.178     -39.178
      6800.00    2.50    0.00    0.00       -37.779     -39.127     -39.300     -39.266     -39.205     -37.782     -37.754     -37.801     -37.792     -37.756     -37.792     -39.125     -39.122     -39.129     -39.129     -39.129     -39.129     -39.300     -39.300     -39.299     -39.300     -39.300     -39.300     -39.266     -39.266     -39.266     -39.266     -39.266     -39.266     -39.204     -39.206     -39.205     -39.205     -39.204     -39.204
      6800.00    3.00    0.00    0.00       -37.902     -39.127     -39.289     -39.264     -39.200     -37.904     -37.880     -37.921     -37.913     -37.882     -37.913     -39.125     -39.122     -39.129     -39.128     -39.129     -39.129     -39.289     -39.289     -39.289     -39.289     -39.289     -39.289     -39.264     -39.264     -39.264     -39.264     -39.264     -39.264     -39.200     -39.201     -39.201     -39.201     -39.200     -39.200
      6800.00    3.50    0.00    0.00       -37.955     -39.102     -39.287     -39.273     -39.205     -37.957     -37.938     -37.971     -37.965     -37.939     -37.965     -39.100     -39.098     -39.105     -39.104     -39.104     -39.105     -39.287     -39.287     -39.287     -39.287     -39.287     -39.287     -39.273     -39.273     -39.273     -39.273     -39.273     -39.273     -39.205     -39.205     -39.205     -39.205     -39.205     -39.205
      6800.00    4.00    0.00    0.00       -38.006     -39.078     -39.280     -39.274     -39.205     -38.006     -37.991     -38.019     -38.013     -37.993     -38.014     -39.076     -39.073     -39.080     -39.080     -39.080     -39.080     -39.280     -39.280     -39.279     -39.280     -39.280     -39.280     -39.274     -39.274     -39.274     -39.274     -39.274     -39.274     -39.205     -39.204     -39.205     -39.205     -39.205     -39.205
      6800.00    4.50    0.00    0.00       -38.055     -39.056     -39.273     -39.275     -39.207     -38.055     -38.044     -38.066     -38.061     -38.045     -38.062     -39.054     -39.051     -39.059     -39.058     -39.058     -39.058     -39.273     -39.273     -39.272     -39.273     -39.273     -39.273     -39.275     -39.275     -39.275     -39.275     -39.275     -39.275     -39.207     -39.206     -39.206     -39.206     -39.207     -39.207
      6800.00    5.00    0.00    0.00       -38.100     -39.036     -39.270     -39.280     -39.213     -38.099     -38.091     -38.108     -38.104     -38.092     -38.106     -39.034     -39.031     -39.039     -39.038     -39.038     -39.038     -39.271     -39.271     -39.270     -39.271     -39.271     -39.271     -39.280     -39.280     -39.280     -39.280     -39.280     -39.280     -39.214     -39.212     -39.213     -39.213     -39.213     -39.214
      6800.00    5.50    0.00    0.00       -38.128     -39.024     -39.271     -39.284     -39.219     -38.127     -38.121     -38.135     -38.131     -38.122     -38.133     -39.021     -39.018     -39.027     -39.026     -39.026     -39.026     -39.271     -39.271     -39.270     -39.271     -39.271     -39.271     -39.285     -39.284     -39.284     -39.285     -39.285     -39.285     -39.219     -39.217     -39.219     -39.218     -39.219     -39.219
      6900.00    2.50    0.00    0.00       -37.909     -39.226     -39.353     -39.305     -39.241     -37.912     -37.883     -37.932     -37.923     -37.885     -37.923     -39.224     -39.221     -39.228     -39.227     -39.227     -39.228     -39.352     -39.353     -39.353     -39.353     -39.353     -39.353     -39.305     -39.305     -39.305     -39.305     -39.305     -39.305     -39.240     -39.242     -39.241     -39.242     -39.241     -39.240
